id,Institution,Minute Index,Date,Date2,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages Per Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
1171,AGO,48460,20160102,1/2/16,15,40,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1172,AGO,48461,20160102,1/2/16,15,41,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1173,AGO,48462,20160102,1/2/16,15,42,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1174,AGO,48850,20160102,1/2/16,22,10,Facilitator,3,0:34:37,3,1,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1175,AGO,48852,20160102,1/2/16,22,12,Facilitator,0,0:00:00,8,0,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1176,AGO,48853,20160102,1/2/16,22,13,Facilitator,0,0:00:00,3,0,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1177,AGO,48854,20160102,1/2/16,22,14,Facilitator,0,0:00:00,8,0,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1178,AGO,48855,20160102,1/2/16,22,15,Facilitator,0,0:00:00,6,0,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1179,AGO,48862,20160102,1/2/16,22,22,Facilitator,0,0:00:00,3,0,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1180,AGO,48863,20160102,1/2/16,22,23,Facilitator,0,0:00:00,6,0,/free-after-three,New Visitor,organic,iOS,Toronto,Ontario,Canada
1181,AGO,49462,20160103,1/3/16,8,22,Facilitator,3,0:02:26,6,2,/home,Returning Visitor,organic,Windows,Brantford,Ontario,Canada
1182,AGO,49463,20160103,1/3/16,8,23,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Brantford,Ontario,Canada
1183,AGO,50305,20160103,1/3/16,22,25,Facilitator,3,0:01:02,6,2,/home,Returning Visitor,direct,Macintosh,Toronto,Ontario,Canada
1184,AGO,50306,20160103,1/3/16,22,26,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,direct,Macintosh,Toronto,Ontario,Canada
1185,AGO,50798,20160104,1/4/16,6,38,Facilitator,3,0:05:12,8,2.67,/home,Returning Visitor,organic,Windows,Niagara Falls,Ontario,Canada
1186,AGO,50799,20160104,1/4/16,6,39,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Niagara Falls,Ontario,Canada
1187,AGO,50800,20160104,1/4/16,6,40,Facilitator,0,0:00:00,8,0,/home,Returning Visitor,organic,Windows,Niagara Falls,Ontario,Canada
1188,AGO,51109,20160104,1/4/16,11,49,Facilitator,3,0:03:03,8,2.67,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1189,AGO,51110,20160104,1/4/16,11,50,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1190,AGO,51194,20160104,1/4/16,13,14,Facilitator,3,0:44:13,3,1,/home,New Visitor,direct,Macintosh,St. Catharines,Ontario,Canada
1191,AGO,51196,20160104,1/4/16,13,16,Facilitator,0,0:00:00,6,0,/home,New Visitor,direct,Macintosh,St. Catharines,Ontario,Canada
1192,AGO,51200,20160104,1/4/16,13,20,Facilitator,0,0:00:00,8,0,/home,New Visitor,direct,Macintosh,St. Catharines,Ontario,Canada
1193,AGO,51201,20160104,1/4/16,13,21,Facilitator,0,0:00:00,6,0,/home,New Visitor,direct,Macintosh,St. Catharines,Ontario,Canada
1194,AGO,51210,20160104,1/4/16,13,30,Facilitator,0,0:00:00,3,0,/home,New Visitor,direct,Macintosh,St. Catharines,Ontario,Canada
1195,AGO,51340,20160104,1/4/16,15,40,Facilitator,3,1:28:02,6,2,/exhibitions,New Visitor,organic,Windows,Toronto,Ontario,Canada
1196,AGO,51341,20160104,1/4/16,15,41,Facilitator,0,0:00:00,6,0,/exhibitions,New Visitor,organic,Windows,Toronto,Ontario,Canada
1197,AGO,51366,20160104,1/4/16,16,6,Facilitator,0,0:00:00,6,0,/exhibitions,New Visitor,organic,Windows,Toronto,Ontario,Canada
1198,AGO,51367,20160104,1/4/16,16,7,Facilitator,0,0:00:00,3,0,/exhibitions,New Visitor,organic,Windows,Toronto,Ontario,Canada
1199,AGO,51371,20160104,1/4/16,16,11,Facilitator,0,0:00:00,6,0,/exhibitions,New Visitor,organic,Windows,Toronto,Ontario,Canada
1200,AGO,52383,20160105,1/5/16,9,3,Facilitator,3,0:14:17,3,1,/membership,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1201,AGO,52386,20160105,1/5/16,9,6,Facilitator,0,0:00:00,3,0,/membership,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1202,AGO,52387,20160105,1/5/16,9,7,Facilitator,0,0:00:00,8,0,/membership,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1203,AGO,52388,20160105,1/5/16,9,8,Facilitator,0,0:00:00,6,0,/membership,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1204,AGO,52522,20160105,1/5/16,11,22,Facilitator,3,0:10:27,3,1,/home,Returning Visitor,organic,Macintosh,St. Albert,Alberta,Canada
1205,AGO,52523,20160105,1/5/16,11,23,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,St. Albert,Alberta,Canada
1206,AGO,52526,20160105,1/5/16,11,26,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,St. Albert,Alberta,Canada
1207,AGO,52587,20160105,1/5/16,12,27,Facilitator,3,0:15:53,3,1,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1208,AGO,52591,20160105,1/5/16,12,31,Facilitator,0,0:00:00,6,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1209,AGO,52592,20160105,1/5/16,12,32,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1210,AGO,52593,20160105,1/5/16,12,33,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1211,AGO,52650,20160105,1/5/16,13,30,Facilitator,3,0:06:19,3,1,/home,New Visitor,organic,Windows,Mississauga,Ontario,Canada
1212,AGO,52651,20160105,1/5/16,13,31,Facilitator,0,0:00:00,6,0,/home,New Visitor,organic,Windows,Mississauga,Ontario,Canada
1213,AGO,52652,20160105,1/5/16,13,32,Facilitator,0,0:00:00,17,0,/home,New Visitor,organic,Windows,Mississauga,Ontario,Canada
1214,AGO,52886,20160105,1/5/16,17,26,Facilitator,3,0:00:00,3,1,/j-m-w-turner-painting-set-free,Returning Visitor,organic,Macintosh,Vaughan,Ontario,Canada
1215,AGO,52890,20160105,1/5/16,17,30,Facilitator,3,0:00:00,3,1,/admission,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1216,AGO,52983,20160105,1/5/16,19,3,Facilitator,3,0:37:17,3,1,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1217,AGO,52984,20160105,1/5/16,19,4,Facilitator,0,0:00:00,6,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1218,AGO,52985,20160105,1/5/16,19,5,Facilitator,0,0:00:00,6,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1219,AGO,52988,20160105,1/5/16,19,8,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1220,AGO,52996,20160105,1/5/16,19,16,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1221,AGO,53014,20160105,1/5/16,19,34,Facilitator,3,0:13:32,8,2.67,/home,New Visitor,direct,Macintosh,Toronto,Ontario,Canada
1222,AGO,53017,20160105,1/5/16,19,37,Facilitator,0,0:00:00,3,0,/home,New Visitor,direct,Macintosh,Toronto,Ontario,Canada
1223,AGO,53018,20160105,1/5/16,19,38,Facilitator,0,0:00:00,11,0,/home,New Visitor,direct,Macintosh,Toronto,Ontario,Canada
1224,AGO,53019,20160105,1/5/16,19,39,Facilitator,0,0:00:00,3,0,/home,New Visitor,direct,Macintosh,Toronto,Ontario,Canada
1225,AGO,53111,20160105,1/5/16,21,11,Facilitator,3,1:26:54,6,2,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1226,AGO,53112,20160105,1/5/16,21,12,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1227,AGO,53116,20160105,1/5/16,21,16,Facilitator,0,0:00:00,8,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1228,AGO,53117,20160105,1/5/16,21,17,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1229,AGO,53118,20160105,1/5/16,21,18,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1230,AGO,53127,20160105,1/5/16,21,27,Facilitator,3,0:03:28,3,1,/pa-day-camps?cluid=renee.o.smith@gmail.com,New Visitor,direct,iOS,Toronto,Ontario,Canada
1231,AGO,53128,20160105,1/5/16,21,28,Facilitator,0,0:00:00,3,0,/pa-day-camps?cluid=renee.o.smith@gmail.com,New Visitor,direct,iOS,Toronto,Ontario,Canada
1232,AGO,53130,20160105,1/5/16,21,30,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1233,AGO,53142,20160105,1/5/16,21,42,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1234,AGO,53823,20160106,1/6/16,9,3,Facilitator,3,0:02:04,6,2,/home,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
1235,AGO,53824,20160106,1/6/16,9,4,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
1236,AGO,53997,20160106,1/6/16,11,57,Facilitator,3,0:34:01,3,1,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1237,AGO,53998,20160106,1/6/16,11,58,Facilitator,0,0:00:00,6,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1238,AGO,53999,20160106,1/6/16,11,59,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1239,AGO,54001,20160106,1/6/16,12,1,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1240,AGO,54002,20160106,1/6/16,12,2,Facilitator,0,0:00:00,8,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1241,AGO,54003,20160106,1/6/16,12,3,Facilitator,0,0:00:00,8,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1242,AGO,54004,20160106,1/6/16,12,4,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1243,AGO,54005,20160106,1/6/16,12,5,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1244,AGO,54009,20160106,1/6/16,12,9,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1245,AGO,54010,20160106,1/6/16,12,10,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Macintosh,Toronto,Ontario,Canada
1246,AGO,54383,20160106,1/6/16,18,23,Facilitator,3,0:01:02,8,2.67,/home,New Visitor,organic,Windows,Mississauga,Ontario,Canada
1247,AGO,55185,20160107,1/7/16,7,45,Facilitator,3,0:26:48,3,1,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1248,AGO,55189,20160107,1/7/16,7,49,Facilitator,0,0:00:00,3,0,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1249,AGO,55190,20160107,1/7/16,7,50,Facilitator,0,0:00:00,6,0,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1250,AGO,55192,20160107,1/7/16,7,52,Facilitator,0,0:00:00,3,0,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1251,AGO,55193,20160107,1/7/16,7,53,Facilitator,0,0:00:00,6,0,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1252,AGO,55194,20160107,1/7/16,7,54,Facilitator,0,0:00:00,3,0,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1253,AGO,55195,20160107,1/7/16,7,55,Facilitator,0,0:00:00,3,0,/fridaynights,New Visitor,organic,iOS,Newmarket,Ontario,Canada
1254,AGO,55474,20160107,1/7/16,12,34,Facilitator,3,0:13:24,3,1,/home,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
1255,AGO,55476,20160107,1/7/16,12,36,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
1256,AGO,55477,20160107,1/7/16,12,37,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
1257,AGO,55479,20160107,1/7/16,12,39,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
1258,AGO,55485,20160107,1/7/16,12,45,Facilitator,3,0:44:33,3,1,/exhibitions,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1259,AGO,55486,20160107,1/7/16,12,46,Facilitator,0,0:00:00,3,0,/exhibitions,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1260,AGO,55492,20160107,1/7/16,12,52,Facilitator,0,0:00:00,3,0,/exhibitions,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1261,AGO,55498,20160107,1/7/16,12,58,Facilitator,0,0:00:00,3,0,/exhibitions,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1262,AGO,55500,20160107,1/7/16,13,0,Facilitator,0,0:00:00,3,0,/exhibitions,New Visitor,organic,Macintosh,Toronto,Ontario,Canada
1263,AGO,55542,20160107,1/7/16,13,42,Facilitator,3,0:05:04,3,1,/home,New Visitor,direct,Android,Toronto,Ontario,Canada
1264,AGO,55543,20160107,1/7/16,13,43,Facilitator,0,0:00:00,3,0,/home,New Visitor,direct,Android,Toronto,Ontario,Canada
1265,AGO,55855,20160107,1/7/16,18,55,Facilitator,3,0:32:14,6,2,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1266,AGO,55856,20160107,1/7/16,18,56,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1267,AGO,55857,20160107,1/7/16,18,57,Facilitator,0,0:00:00,6,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1268,AGO,55858,20160107,1/7/16,18,58,Facilitator,0,0:00:00,6,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1269,AGO,55859,20160107,1/7/16,18,59,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1270,AGO,55860,20160107,1/7/16,19,0,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1271,AGO,55861,20160107,1/7/16,19,1,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1272,AGO,55862,20160107,1/7/16,19,2,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1273,AGO,55863,20160107,1/7/16,19,3,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1274,AGO,55864,20160107,1/7/16,19,4,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1275,AGO,55865,20160107,1/7/16,19,5,Facilitator,0,0:00:00,6,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1276,AGO,55866,20160107,1/7/16,19,6,Facilitator,0,0:00:00,3,0,/jerome-havre,Returning Visitor,direct,Windows,Peterborough,Ontario,Canada
1277,AGO,57141,20160108,1/8/16,16,21,Facilitator,3,0:11:29,6,2,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
1278,AGO,57142,20160108,1/8/16,16,22,Facilitator,0,0:00:00,3,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
1279,AGO,57145,20160108,1/8/16,16,25,Facilitator,0,0:00:00,3,0,/home,New Visitor,direct,iOS,Toronto,Ontario,Canada
1280,AGO,59797,20160110,1/10/16,12,37,Facilitator,3,0:01:02,6,2,/visit,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1281,AGO,59871,20160110,1/10/16,13,51,Facilitator,3,0:02:46,6,2,/collections,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
1282,AGO,59872,20160110,1/10/16,13,52,Facilitator,0,0:00:00,6,0,/collections,Returning Visitor,organic,iOS,Toronto,Ontario,Canada
1283,AGO,60383,20160110,1/10/16,22,23,Facilitator,3,0:05:37,3,1,/whatson,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1284,AGO,60384,20160110,1/10/16,22,24,Facilitator,0,0:00:00,8,0,/whatson,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1285,AGO,60385,20160110,1/10/16,22,25,Facilitator,0,0:00:00,8,0,/whatson,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1286,AGO,60395,20160110,1/10/16,22,35,Facilitator,3,0:02:54,6,2,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1287,AGO,60396,20160110,1/10/16,22,36,Facilitator,0,0:00:00,3,0,/home,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1288,AGO,61952,20160112,1/12/16,0,32,Facilitator,3,0:15:11,6,2,/home,New Visitor,organic,Windows,Union Springs,New York,United States
1289,AGO,61954,20160112,1/12/16,0,34,Facilitator,0,0:00:00,6,0,/home,New Visitor,organic,Windows,Union Springs,New York,United States
1290,AGO,61956,20160112,1/12/16,0,36,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Union Springs,New York,United States
1291,AGO,61957,20160112,1/12/16,0,37,Facilitator,0,0:00:00,6,0,/home,New Visitor,organic,Windows,Union Springs,New York,United States
1292,AGO,61958,20160112,1/12/16,0,38,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Union Springs,New York,United States
1293,AGO,62544,20160112,1/12/16,10,24,Facilitator,3,1:20:57,3,1,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1294,AGO,62545,20160112,1/12/16,10,25,Facilitator,0,0:00:00,11,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1295,AGO,62551,20160112,1/12/16,10,31,Facilitator,0,0:00:00,8,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1296,AGO,62552,20160112,1/12/16,10,32,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1297,AGO,62553,20160112,1/12/16,10,33,Facilitator,0,0:00:00,6,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1298,AGO,62554,20160112,1/12/16,10,34,Facilitator,0,0:00:00,8,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1299,AGO,62556,20160112,1/12/16,10,36,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1300,AGO,62558,20160112,1/12/16,10,38,Facilitator,0,0:00:00,14,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1301,AGO,62570,20160112,1/12/16,10,50,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1302,AGO,62572,20160112,1/12/16,10,52,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1303,AGO,62573,20160112,1/12/16,10,53,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1304,AGO,62748,20160112,1/12/16,13,48,Facilitator,3,0:48:32,3,1,/j-m-w-turner-painting-set-free,Returning Visitor,paid,Windows,Toronto,Ontario,Canada
1305,AGO,62766,20160112,1/12/16,14,6,Facilitator,0,0:00:00,3,0,/j-m-w-turner-painting-set-free,Returning Visitor,paid,Windows,Toronto,Ontario,Canada
1306,AGO,62938,20160112,1/12/16,16,58,Facilitator,3,0:05:12,6,2,/home,Returning Visitor,organic,Windows,Barrie,Ontario,Canada
1307,AGO,62939,20160112,1/12/16,16,59,Facilitator,0,0:00:00,6,0,/home,Returning Visitor,organic,Windows,Barrie,Ontario,Canada
1308,AGO,62940,20160112,1/12/16,17,0,Facilitator,0,0:00:00,6,0,/home,Returning Visitor,organic,Windows,Barrie,Ontario,Canada
1309,AGO,63124,20160112,1/12/16,20,4,Facilitator,3,0:03:20,3,1,/ccc-at-the-ago-david-bowie,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1310,AGO,63125,20160112,1/12/16,20,5,Facilitator,0,0:00:00,3,0,/ccc-at-the-ago-david-bowie,Returning Visitor,organic,Windows,Toronto,Ontario,Canada
1311,AGO,63172,20160112,1/12/16,20,52,Facilitator,3,0:05:20,3,1,/reciprocal-benefits,New Visitor,organic,iOS,Toronto,Ontario,Canada
1312,AGO,63174,20160112,1/12/16,20,54,Facilitator,0,0:00:00,6,0,/reciprocal-benefits,New Visitor,organic,iOS,Toronto,Ontario,Canada
1313,AGO,63505,20160113,1/13/16,2,25,Facilitator,3,0:04:35,6,2,/home,New Visitor,direct,Macintosh,Toronto,Ontario,Canada
1314,AGO,63506,20160113,1/13/16,2,26,Facilitator,0,0:00:00,6,0,/home,New Visitor,direct,Macintosh,Toronto,Ontario,Canada
1315,AGO,63903,20160113,1/13/16,9,3,Facilitator,3,0:11:40,3,1,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
1316,AGO,63906,20160113,1/13/16,9,6,Facilitator,0,0:00:00,6,0,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
1317,AGO,63907,20160113,1/13/16,9,7,Facilitator,0,0:00:00,6,0,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
1318,AGO,63908,20160113,1/13/16,9,8,Facilitator,0,0:00:00,3,0,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Macintosh,Toronto,Ontario,Canada
1319,AGO,64017,20160113,1/13/16,10,57,Facilitator,3,0:01:02,6,2,/ccc-at-the-ago-david-bowie,New Visitor,organic,Windows,Toronto,Ontario,Canada
1320,AGO,64021,20160113,1/13/16,11,1,Facilitator,3,0:11:15,3,1,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1321,AGO,64022,20160113,1/13/16,11,2,Facilitator,0,0:00:00,6,0,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1322,AGO,64025,20160113,1/13/16,11,5,Facilitator,0,0:00:00,6,0,/ccc-at-the-ago-david-bowie,Returning Visitor,referral,Windows,Toronto,Ontario,Canada
1323,AGO,64026,20160113,1/13/16,11,6,Facilitator,3,0:08:12,6,2,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1324,AGO,64029,20160113,1/13/16,11,9,Facilitator,0,0:00:00,3,0,/home,New Visitor,organic,Windows,Toronto,Ontario,Canada
1325,AGO,64031,20160113,1/13/16,11,11,Facilitator,3,0:28:12,6,2,/j-m-w-turner-painting-set-free,New Visitor,paid,iOS,Markham,Ontario,Canada
1326,AGO,64032,20160113,1/13/16,11,12,Facilitator,0,0:00:00,3,0,/j-m-w-turner-painting-set-free,New Visitor,paid,iOS,Markham,Ontario,Canada
1327,AGO,64037,20160113,1/13/16,11,17,Facilitator,0,0:00:00,3,0,/j-m-w-turner-painting-set-free,New Visitor,paid,iOS,Markham,Ontario,Canada
