id,Institution,Minute Index,Date,Hour,Minute,Motivation,Sessions,Session Duration,Pageviews,Pages / Session,Landing Page,User Type,Traffic Type,Operating System,City,Region,Country
16431,CAF,132947,20160301,7,47,Facilitator,1,0:05:15,1,1,www.architecture.org/experience-caf/tours/detail/chicago-architecture-foundation-river-cruise-aboard-chicagos-first-lady-cruises/,Returning Visitor,organic,Macintosh,Chattanooga,Tennessee,United States
16432,CAF,132948,20160301,7,48,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/chicago-architecture-foundation-river-cruise-aboard-chicagos-first-lady-cruises/,Returning Visitor,organic,Macintosh,Chattanooga,Tennessee,United States
16433,CAF,132950,20160301,7,50,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/chicago-architecture-foundation-river-cruise-aboard-chicagos-first-lady-cruises/,Returning Visitor,organic,Macintosh,Chattanooga,Tennessee,United States
16434,CAF,133034,20160301,9,14,Facilitator,1,0:26:35,3,3,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16435,CAF,133035,20160301,9,15,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16436,CAF,133048,20160301,9,28,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16437,CAF,133049,20160301,9,29,Facilitator,0,0:00:00,4,0,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16438,CAF,133053,20160301,9,33,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16439,CAF,133054,20160301,9,34,Facilitator,0,0:00:00,4,0,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16440,CAF,133055,20160301,9,35,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,direct,Windows,Portland,Oregon,United States
16441,CAF,133452,20160301,16,12,Facilitator,1,0:17:14,1,1,www.architecture.org/experience-caf/programs-events/detail/members-only-abandoned-america-the-age-of-consequences/?mc_cid=07eaca98a1&mc_eid=04060e657f,New Visitor,direct,Windows,Sao Paulo,State of Sao Paulo,Brazil
16442,CAF,133454,20160301,16,14,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/programs-events/detail/members-only-abandoned-america-the-age-of-consequences/?mc_cid=07eaca98a1&mc_eid=04060e657f,New Visitor,direct,Windows,Sao Paulo,State of Sao Paulo,Brazil
16443,CAF,133464,20160301,16,24,Facilitator,0,0:00:00,5,0,www.architecture.org/experience-caf/programs-events/detail/members-only-abandoned-america-the-age-of-consequences/?mc_cid=07eaca98a1&mc_eid=04060e657f,New Visitor,direct,Windows,Sao Paulo,State of Sao Paulo,Brazil
16444,CAF,133465,20160301,16,25,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/programs-events/detail/members-only-abandoned-america-the-age-of-consequences/?mc_cid=07eaca98a1&mc_eid=04060e657f,New Visitor,direct,Windows,Sao Paulo,State of Sao Paulo,Brazil
16445,CAF,133466,20160301,16,26,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/members-only-abandoned-america-the-age-of-consequences/?mc_cid=07eaca98a1&mc_eid=04060e657f,New Visitor,direct,Windows,Sao Paulo,State of Sao Paulo,Brazil
16446,CAF,133533,20160301,17,33,Facilitator,1,0:02:12,4,4,www.architecture.org/experience-caf/programs-events/detail/lifelong-learning-caf-chicago-neighborhoods-homes/?mc_cid=07eaca98a1&mc_eid=cffef5dc09,Returning Visitor,referral,Android,Meridian charter Township,Michigan,United States
16447,CAF,133534,20160301,17,34,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/lifelong-learning-caf-chicago-neighborhoods-homes/?mc_cid=07eaca98a1&mc_eid=cffef5dc09,Returning Visitor,referral,Android,Meridian charter Township,Michigan,United States
16448,CAF,133544,20160301,17,44,Facilitator,1,0:10:51,3,3,tickets.architecture.org/public/load_screen.asp?screen=my_basket.asp?interface=13_&fs-lightbox=true,Returning Visitor,referral,iOS,Oak Park,Illinois,United States
16449,CAF,133548,20160301,17,48,Facilitator,0,0:00:00,4,0,tickets.architecture.org/public/load_screen.asp?screen=my_basket.asp?interface=13_&fs-lightbox=true,Returning Visitor,referral,iOS,Oak Park,Illinois,United States
16450,CAF,133550,20160301,17,50,Facilitator,0,0:00:00,4,0,tickets.architecture.org/public/load_screen.asp?screen=my_basket.asp?interface=13_&fs-lightbox=true,Returning Visitor,referral,iOS,Oak Park,Illinois,United States
16451,CAF,133551,20160301,17,51,Facilitator,0,0:00:00,3,0,tickets.architecture.org/public/load_screen.asp?screen=my_basket.asp?interface=13_&fs-lightbox=true,Returning Visitor,referral,iOS,Oak Park,Illinois,United States
16452,CAF,133552,20160301,17,52,Facilitator,0,0:00:00,3,0,tickets.architecture.org/public/load_screen.asp?screen=my_basket.asp?interface=13_&fs-lightbox=true,Returning Visitor,referral,iOS,Oak Park,Illinois,United States
16453,CAF,134903,20160302,16,23,Facilitator,1,0:05:20,3,3,www.architecture.org/calendar/2016-03-02/,Returning Visitor,referral,Android,Jacksonville,Florida,United States
16454,CAF,134905,20160302,16,25,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-02/,Returning Visitor,referral,Android,Jacksonville,Florida,United States
16455,CAF,134906,20160302,16,26,Facilitator,0,0:00:00,3,0,www.architecture.org/calendar/2016-03-02/,Returning Visitor,referral,Android,Jacksonville,Florida,United States
16456,CAF,134907,20160302,16,27,Facilitator,0,0:00:00,3,0,www.architecture.org/calendar/2016-03-02/,Returning Visitor,referral,Android,Jacksonville,Florida,United States
16457,CAF,134957,20160302,17,17,Facilitator,1,0:00:00,1,1,www.architecture.org/calendar/2016-04-13/?page=2,Returning Visitor,organic,Macintosh,Chicago,Illinois,United States
16458,CAF,135336,20160302,23,36,Facilitator,1,0:18:01,1,1,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16459,CAF,135340,20160302,23,40,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16460,CAF,135341,20160302,23,41,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16461,CAF,135342,20160302,23,42,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16462,CAF,135343,20160302,23,43,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16463,CAF,135344,20160302,23,44,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16464,CAF,135347,20160302,23,47,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16465,CAF,135348,20160302,23,48,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16466,CAF,135349,20160302,23,49,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/tiffany-treasures/,New Visitor,direct,Windows,Evanston,Illinois,United States
16467,CAF,135845,20160303,8,5,Facilitator,1,0:31:12,1,1,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16468,CAF,135846,20160303,8,6,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16469,CAF,135847,20160303,8,7,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16470,CAF,135848,20160303,8,8,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16471,CAF,135849,20160303,8,9,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16472,CAF,135850,20160303,8,10,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16473,CAF,135851,20160303,8,11,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16474,CAF,135852,20160303,8,12,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16475,CAF,135854,20160303,8,14,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16476,CAF,135855,20160303,8,15,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16477,CAF,135857,20160303,8,17,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16478,CAF,135870,20160303,8,30,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/architecture-is-art-tod-williams-billie-tsien-architects/?mc_cid=9dab9febed&mc_eid=639d30e3bf,New Visitor,direct,Windows,Evanston,Illinois,United States
16479,CAF,135964,20160303,10,4,Facilitator,1,0:30:42,1,1,www.architecture.org/experience-caf/tours/detail/chicago-architecture-foundation-river-cruise-aboard-chicagos-first-lady-cruises/,Returning Visitor,organic,Windows,London,England,United Kingdom
16480,CAF,135973,20160303,10,13,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/chicago-architecture-foundation-river-cruise-aboard-chicagos-first-lady-cruises/,Returning Visitor,organic,Windows,London,England,United Kingdom
16481,CAF,135989,20160303,10,29,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/detail/chicago-architecture-foundation-river-cruise-aboard-chicagos-first-lady-cruises/,Returning Visitor,organic,Windows,London,England,United Kingdom
16482,CAF,136004,20160303,10,44,Facilitator,1,0:08:51,1,1,www.architecture.org/experience-caf/tours/,Returning Visitor,referral,Macintosh,Pasadena,California,United States
16483,CAF,136005,20160303,10,45,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,referral,Macintosh,Pasadena,California,United States
16484,CAF,136006,20160303,10,46,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,Returning Visitor,referral,Macintosh,Pasadena,California,United States
16485,CAF,136010,20160303,10,50,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,referral,Macintosh,Pasadena,California,United States
16486,CAF,136011,20160303,10,51,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,Returning Visitor,referral,Macintosh,Pasadena,California,United States
16487,CAF,136175,20160303,13,35,Facilitator,1,0:15:01,6,6,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16488,CAF,136176,20160303,13,36,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16489,CAF,136177,20160303,13,37,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16490,CAF,136178,20160303,13,38,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16491,CAF,136179,20160303,13,39,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16492,CAF,136183,20160303,13,43,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16493,CAF,136184,20160303,13,44,Facilitator,0,0:00:00,3,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16494,CAF,136185,20160303,13,45,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16495,CAF,136186,20160303,13,46,Facilitator,0,0:00:00,3,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16496,CAF,136187,20160303,13,47,Facilitator,0,0:00:00,1,0,www.architecture.org/,New Visitor,referral,iOS,Peotone,Illinois,United States
16497,CAF,136338,20160303,16,18,Facilitator,1,0:09:03,1,1,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16498,CAF,136339,20160303,16,19,Facilitator,0,0:00:00,5,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16499,CAF,136340,20160303,16,20,Facilitator,0,0:00:00,5,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16500,CAF,136341,20160303,16,21,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16501,CAF,136342,20160303,16,22,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16502,CAF,136344,20160303,16,24,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16503,CAF,136345,20160303,16,25,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16504,CAF,136346,20160303,16,26,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,direct,Windows,Wheaton,Illinois,United States
16505,CAF,136513,20160303,19,13,Facilitator,1,0:12:59,1,1,www.architecture.org/experience-caf/programs-events/detail/members-only-screening-and-discussion-10-that-changed-america/?mc_cid=07eaca98a1&mc_eid=18f3544af4,Returning Visitor,direct,iOS,Wheaton,Illinois,United States
16506,CAF,136523,20160303,19,23,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/programs-events/detail/members-only-screening-and-discussion-10-that-changed-america/?mc_cid=07eaca98a1&mc_eid=18f3544af4,Returning Visitor,direct,iOS,Wheaton,Illinois,United States
16507,CAF,136616,20160303,20,56,Facilitator,1,0:05:35,1,1,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,iOS,Oak Park,Illinois,United States
16508,CAF,136617,20160303,20,57,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,iOS,Oak Park,Illinois,United States
16509,CAF,136618,20160303,20,58,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,iOS,Oak Park,Illinois,United States
16510,CAF,136620,20160303,21,0,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,iOS,Oak Park,Illinois,United States
16511,CAF,136746,20160303,23,6,Facilitator,1,0:04:37,3,3,www.architecture.org/experience-caf/tours/?transportation=40,New Visitor,organic,iOS,Los Angeles,California,United States
16512,CAF,136747,20160303,23,7,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/?transportation=40,New Visitor,organic,iOS,Los Angeles,California,United States
16513,CAF,136748,20160303,23,8,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/?transportation=40,New Visitor,organic,iOS,Los Angeles,California,United States
16514,CAF,136749,20160303,23,9,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/?transportation=40,New Visitor,organic,iOS,Los Angeles,California,United States
16515,CAF,136750,20160303,23,10,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/?transportation=40,New Visitor,organic,iOS,Los Angeles,California,United States
16516,CAF,137154,20160304,5,54,Facilitator,1,0:03:56,1,1,www.architecture.org/experience-caf/tours/?transportation=40,Returning Visitor,direct,Macintosh,Wichita,Kansas,United States
16517,CAF,137155,20160304,5,55,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/?transportation=40,Returning Visitor,direct,Macintosh,Wichita,Kansas,United States
16518,CAF,137156,20160304,5,56,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/?transportation=40,Returning Visitor,direct,Macintosh,Wichita,Kansas,United States
16519,CAF,137157,20160304,5,57,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/?transportation=40,Returning Visitor,direct,Macintosh,Wichita,Kansas,United States
16520,CAF,137329,20160304,8,49,Facilitator,1,0:06:43,1,1,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Chicago,Illinois,United States
16521,CAF,137330,20160304,8,50,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Chicago,Illinois,United States
16522,CAF,137332,20160304,8,52,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Chicago,Illinois,United States
16523,CAF,137333,20160304,8,53,Facilitator,0,0:00:00,4,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Chicago,Illinois,United States
16524,CAF,137334,20160304,8,54,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Chicago,Illinois,United States
16525,CAF,137388,20160304,9,48,Facilitator,1,0:10:01,1,1,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16526,CAF,137389,20160304,9,49,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16527,CAF,137390,20160304,9,50,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16528,CAF,137391,20160304,9,51,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16529,CAF,137393,20160304,9,53,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16530,CAF,137394,20160304,9,54,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16531,CAF,137395,20160304,9,55,Facilitator,0,0:00:00,4,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16532,CAF,137396,20160304,9,56,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,organic,iOS,Chicago,Illinois,United States
16533,CAF,137497,20160304,11,37,Facilitator,1,0:12:45,4,4,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Osage Beach,Missouri,United States
16534,CAF,137499,20160304,11,39,Facilitator,0,0:00:00,3,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Osage Beach,Missouri,United States
16535,CAF,137502,20160304,11,42,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Osage Beach,Missouri,United States
16536,CAF,137505,20160304,11,45,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Osage Beach,Missouri,United States
16537,CAF,137506,20160304,11,46,Facilitator,0,0:00:00,3,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Osage Beach,Missouri,United States
16538,CAF,137507,20160304,11,47,Facilitator,0,0:00:00,6,0,www.architecture.org/calendar/2016-03-04/,Returning Visitor,referral,iOS,Osage Beach,Missouri,United States
16539,CAF,137553,20160304,12,33,Facilitator,1,0:02:02,3,3,www.architecture.org/,Returning Visitor,direct,iOS,Grand Rapids,Michigan,United States
16540,CAF,137554,20160304,12,34,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,direct,iOS,Grand Rapids,Michigan,United States
16541,CAF,137732,20160304,15,32,Facilitator,1,0:02:39,1,1,architecture.org/,Returning Visitor,direct,Android,Batavia,Illinois,United States
16542,CAF,137733,20160304,15,33,Facilitator,0,0:00:00,1,0,architecture.org/,Returning Visitor,direct,Android,Batavia,Illinois,United States
16543,CAF,137734,20160304,15,34,Facilitator,0,0:00:00,1,0,architecture.org/,Returning Visitor,direct,Android,Batavia,Illinois,United States
16544,CAF,137941,20160304,19,1,Facilitator,1,0:12:44,4,4,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16545,CAF,137942,20160304,19,2,Facilitator,0,0:00:00,4,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16546,CAF,137943,20160304,19,3,Facilitator,0,0:00:00,4,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16547,CAF,137944,20160304,19,4,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16548,CAF,137945,20160304,19,5,Facilitator,0,0:00:00,6,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16549,CAF,137946,20160304,19,6,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16550,CAF,137947,20160304,19,7,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16551,CAF,137948,20160304,19,8,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,organic,iOS,Oak Lawn,Illinois,United States
16552,CAF,138289,20160305,0,49,Facilitator,1,0:03:21,1,1,www.architecture.org/,Returning Visitor,email,Android,Yorkton,Saskatchewan,Canada
16553,CAF,138291,20160305,0,51,Facilitator,0,0:00:00,3,0,www.architecture.org/,Returning Visitor,email,Android,Yorkton,Saskatchewan,Canada
16554,CAF,138292,20160305,0,52,Facilitator,0,0:00:00,1,0,www.architecture.org/,Returning Visitor,email,Android,Yorkton,Saskatchewan,Canada
16555,CAF,138767,20160305,8,47,Facilitator,1,0:03:22,1,1,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,Android,Flossmoor,Illinois,United States
16556,CAF,138768,20160305,8,48,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,Android,Flossmoor,Illinois,United States
16557,CAF,138769,20160305,8,49,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,Android,Flossmoor,Illinois,United States
16558,CAF,138770,20160305,8,50,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,Returning Visitor,organic,Android,Flossmoor,Illinois,United States
16559,CAF,138819,20160305,9,39,Facilitator,1,0:05:53,5,5,www.architecture.org/calendar/2016-03-05/,New Visitor,organic,iOS,Chicago,Illinois,United States
16560,CAF,138821,20160305,9,41,Facilitator,0,0:00:00,1,0,www.architecture.org/calendar/2016-03-05/,New Visitor,organic,iOS,Chicago,Illinois,United States
16561,CAF,138822,20160305,9,42,Facilitator,0,0:00:00,3,0,www.architecture.org/calendar/2016-03-05/,New Visitor,organic,iOS,Chicago,Illinois,United States
16562,CAF,138823,20160305,9,43,Facilitator,0,0:00:00,3,0,www.architecture.org/calendar/2016-03-05/,New Visitor,organic,iOS,Chicago,Illinois,United States
16563,CAF,138872,20160305,10,32,Facilitator,1,1:37:15,3,3,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16564,CAF,138873,20160305,10,33,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16565,CAF,138874,20160305,10,34,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16566,CAF,138875,20160305,10,35,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16567,CAF,138876,20160305,10,36,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16568,CAF,138888,20160305,10,48,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16569,CAF,138902,20160305,11,2,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16570,CAF,138915,20160305,11,15,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16571,CAF,138916,20160305,11,16,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16572,CAF,138917,20160305,11,17,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16573,CAF,138918,20160305,11,18,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16574,CAF,138919,20160305,11,19,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16575,CAF,138920,20160305,11,20,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16576,CAF,138921,20160305,11,21,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16577,CAF,138923,20160305,11,23,Facilitator,0,0:00:00,5,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16578,CAF,138924,20160305,11,24,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16579,CAF,138925,20160305,11,25,Facilitator,0,0:00:00,5,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16580,CAF,138926,20160305,11,26,Facilitator,0,0:00:00,3,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16581,CAF,138927,20160305,11,27,Facilitator,0,0:00:00,5,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16582,CAF,138928,20160305,11,28,Facilitator,0,0:00:00,1,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
16583,CAF,138935,20160305,11,35,Facilitator,0,0:00:00,4,0,www.architecture.org/experience-caf/tours/,New Visitor,referral,iOS,Chicago,Illinois,United States
