ID,Age,Gender,Primary Race,Secondary Race,Ethnicity,Rebuild Services
rbem11111964r500b620,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rbem11111964r500b620,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rbem11111964r500b620,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rbem11121954r500b620,61,Male,,,,Case Management
rbem11121954r500b620,61,Male,,,,Legal
rbem11121954r500b620,61,Male,,,,Lunch
rbem11121954r500b620,61,Male,,,,Mail
rbem11121954r500b620,61,Male,,,,Medical
rbem11121954r500b620,61,Male,,,,Other
rbem11121954r500b620,61,Male,,,,Phones
rbem11121954r500b620,61,Male,,,,Showers
rbem11121954r500b620,61,Male,,,,Staff Person
rbem11121954r500b620,61,Male,,,,Visiting
rbem11121954r500b620,61,Male,,,,
rbem11121964r543b620,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rbim04251979r230b650,37,Male,,,,
rbim04251979r235b650,37,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rbim04251979r235b650,37,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rbim05231979r350b650,37,Male,,,,Showers
rbnf07301964r250b530,51,Female,White (HUD),White (HUD),Hispanic/Latino (HUD),Showers
rbnf07301964r250b530,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
rbnf07301964r250b530,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rbnf07301964r250b530,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
rbnf07301964r250b530,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rbnf07301964r250b530,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rbnf07301964r250b530,51,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),
rbom05301963r543b650,53,Male,,,Non-Hispanic/Non-Latino (HUD),
rbom09041955r534b453,60,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rbom09041955r534b453,60,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
rbom10171974r230b650,41,Male,,,,Showers
rbom10171974r263b650,41,Male,,,,Showers
rbom10201962r163b650,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rbom10241986r230b650,29,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rbom10241986r230b650,29,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rbom10241986r230b650,29,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rbom11191965r453b650,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rbom11301956r150b650,59,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
rbom11301956r150b650,59,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Notary
rbom12021988r543b650,27,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rbom12021988r543b650,27,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rbom12021988r543b650,27,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rbom12021988r543b650,27,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rbom12021988r543b650,27,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rbom12021988r543b650,27,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rbom12081960r263b650,55,Male,,,,Groceries
rbom12081960r263b650,55,Male,,,,
rbom12201992r163b650,23,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
rbom12201992r163b650,23,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rbom12241962r362b626,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rbrf10292002r320b635,13,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rbrm01221953r263b616,63,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rbrm01221953r263b616,63,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rbrm01221953r263b616,63,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
rbrm07161981r150b600,34,Male,,,,Showers
rbsm07151961r240b200,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
rbsm07151961r240b200,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rbsm07151961r240b200,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rbsm07151961r240b200,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rbsm07151961r240b200,54,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rbsm10131964r263b200,51,Male,,,,
rbuf01021969r200b362,47,Female,,,,
rbuf01021969r250b362,47,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rbum00000000r263b350,,Male,,,,
rbum01071974r000b651,42,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rbum01071974r000b651,42,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rbum11171965r400b622,50,Male,,,,Phones
rbum11171965r400b622,50,Male,,,,Staff Person
rbum11171965r500b622,50,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rbwm03151981r163b000,35,Male,American Indian or Alaska Native (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rcam12191964r350c620,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rcam12191964r350c620,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rcim02131962r543c420,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rcim02131962r543c420,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
rcim02131962r543c420,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rcim02131962r543c420,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rcim02131962r543c420,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rcim02131962r543c420,54,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rcim04041974r163c200,42,Male,,,,Mail
rcim04041974r163c200,42,Male,,,,Phones
rcim04041974r163c200,42,Male,,,,Showers
rcim04041974r163c200,42,Male,,,,
rcim09261968r200c455,47,Male,,,,Showers
rclm01051948r240c420,68,Male,Client doesn't know (HUD),Client doesn't know (HUD),Hispanic/Latino (HUD),Mail
rclm01051948r240c420,68,Male,Client doesn't know (HUD),Client doesn't know (HUD),Hispanic/Latino (HUD),
rclm06251973r163c435,42,Male,,,,
rclm09091992r200c420,23,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rclm09091992r200c420,23,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rclm09201957r410c455,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rclm09201957r410c455,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rcom02251982r530c160,34,Male,,,,Showers
rcom09231970r263c200,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rcpm08111955r530c140,60,Male,,,,Showers
rcrm05221962r530c625,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rcrm05221962r530c625,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rcrm05221962r530c625,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rcrm05221962r530c625,54,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
rcsm07081964r163c200,51,Male,,,,Phones
rcsm07291959r140c230,56,Male,,,,Showers
rcsm07291959r140c250,56,Male,,,,Showers
rcxm06011951r163c200,65,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
rcxm06011951r163c200,65,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
rcxm06011951r163c200,65,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
rdam07081964r163d250,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rdam07081964r163d250,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rdam07081964r163d250,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rdam07081964r163d250,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rdam07081964r163d250,51,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rdam12081963r240d500,52,Male,,,,Food Stamps
rdam12081963r240d500,52,Male,,,,Other
rdam12081963r240d500,52,Male,,,,Phones
rdam12081963r240d500,52,Male,,,,Showers
rdcm05301960r543d262,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rdcm05301960r543d262,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rdcm05301960r543d262,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rdmm02211958r163d520,58,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rdnm03231967r543d500,49,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rdnm03231967r543d500,49,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rdrm02171989r230d610,27,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
rdrm02171989r230d610,27,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rdrm02171989r230d610,27,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rdum08311991r163d430,24,Male,,,,Groceries
rdxm05301960r543d250,56,Male,,,,Showers
rdxm05301960r543d250,56,Male,,,,
rdym01251974r350d000,42,Male,,,,Showers
recf07061963r150e241,52,Female,,,,Case Management
recf07061963r150e241,52,Female,,,,Mail
recf07061963r150e241,52,Female,,,,Medical
recf07061963r150e241,52,Female,,,,Phones
recf07061963r150e241,52,Female,,,,Showers
recf07061963r150e241,52,Female,,,,Staff Person
recf07061963r150e241,52,Female,,,,
reif11201981r300e400,34,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rfam02041974r240f652,42,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rfam02041974r240f652,42,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rfam02041974r240f652,42,Male,,,,Food Stamps
rfam02041974r240f652,42,Male,,,,Lunch
rfam02041974r240f652,42,Male,,,,Mail
rfam02041974r240f652,42,Male,,,,Medical
rfam02041974r240f652,42,Male,,,,Phones
rfam02041974r240f652,42,Male,,,,Showers
rfam02041974r240f652,42,Male,,,,Staff Person
rfam02041974r240f652,42,Male,,,,
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Birth Certificate
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Legal
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Lunch
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Notary
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Prescription
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rflm08031943r163f435,72,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rgam07261966r350g653,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rgam07261966r350g653,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rgam07261966r350g653,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rglm08221960r350g420,55,Male,,,,Phones
rgnm07271952r240g524,63,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
rgnm07271952r240g524,63,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rgum10291957r530g430,58,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
rhbf01011990r240h120,26,Female,,,,Showers
rhbf06121973r240h120,42,Female,,,,Mail
rhbm08291959r200h163,56,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rhdm06271956r163h340,59,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
rhfm06101966r163h145,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rhfm06101966r163h145,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
rhfm06101966r163h145,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
rhgm04181969r543h213,47,Male,,,,Showers
rhgm04181969r543h251,47,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rhgm04181969r543h251,47,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rhgm04181969r543h251,47,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rhgm04181969r543h251,47,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rhgm04181969r543h251,47,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rhlm01011969r263h400,47,Male,,,,
rhlm02021970r200h400,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
rhlm02021970r200h400,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rhlm02021970r200h400,46,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rhlm02051968r263h400,48,Male,,,,Showers
rhlm02261969r263h400,47,Male,,,,Showers
rhlm10201962r254h430,53,Male,,,,Phones
rhmm11191990r163h543,25,Male,,,,Mail
rhmm11191990r350h543,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Birth Certificate
rhmm11191990r350h543,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rhmm11191990r350h543,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rhmm11191990r350h543,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rhmm11191990r350h543,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rhmm11191990r350h543,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rhn 10151956r163h536,59,,,,,Showers
rhn 10151956r163h536,59,,,,,Visiting
rhn 10151956r163h536,59,,,,,
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Prescription
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rhnm01211982r543h520,34,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rhnm02071966r163h536,50,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
rhnm02071966r163h536,50,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rhnm02071966r163h536,50,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rhnm02071966r163h536,50,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rhnm02071966r163h536,50,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
rhnm03061961r553h536,55,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rhnm04281963r200h536,53,Male,,,,Showers
rhrf07271964r300h652,51,Female,Black or African American (HUD),,,Medical
rhrf07271964r300h652,51,Female,Black or African American (HUD),,,Phones
rhrf07271964r300h652,51,Female,Black or African American (HUD),,,Staff Person
rhrf07271964r300h652,51,Female,Black or African American (HUD),,,Visiting
rhrf12211959r150h652,56,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rhrm10151966r163h625,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rhrm10151966r163h625,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rhrm10151966r163h625,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rhrm10151966r163h625,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rhrm10151966r163h625,49,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rhrm12261958r254h632,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rhrm12291958r254h632,57,Male,,,,Mail
rhrm12301949r163h635,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rhtm10201962r254h350,53,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rhym07021911r163h520,104,Male,,,,Mail
rhym07021911r163h520,104,Male,,,,Showers
rief12281960r200i520,55,Female,White (HUD),White (HUD),Hispanic/Latino (HUD),Case Management
rief12281960r200i520,55,Female,White (HUD),White (HUD),Hispanic/Latino (HUD),Medical
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Birth Certificate
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Information
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rilm06041970r200i245,45,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rjem04211994r534j000,22,Male,,,,Staff Person
rjhf10281981r253j525,34,Female,,,,
rjhm04071970r500j525,46,Male,,,,Phones
rjhm10101947r163j525,68,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rjhm12311948r163j525,67,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rjhm12311948r163j525,67,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
rjhm12311948r163j525,67,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rjhm12311948r163j525,67,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rjhm12311948r163j525,67,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rjnf05231980r530j520,36,Female,,,,Showers
rjnf06081973r163j520,42,Female,,,,
rjnf10111982r530j520,33,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rjnf10111982r530j520,33,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rjnf10111982r530j520,33,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
rjnf10111982r530j520,33,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),
rjnm04191985r350j520,31,Male,,,,Phones
rjnm06081980r543j520,35,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rjnm06081980r543j520,35,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rjsm11201955r553j210,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rklm11301967r163k400,48,Male,,,,Mail
rkmm07161981r150k516,34,Male,Asian (HUD),Asian (HUD),Non-Hispanic/Non-Latino (HUD),Ids
rkmm07161981r150k516,34,Male,Asian (HUD),Asian (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rkmm07161981r150k516,34,Male,Asian (HUD),Asian (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rkmm07161981r150k516,34,Male,Asian (HUD),Asian (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rkmm07161981r150k516,34,Male,Asian (HUD),Asian (HUD),Non-Hispanic/Non-Latino (HUD),
rkmm09091962r543k514,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Food Stamps
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Prescription
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rlcm04121967r163l230,49,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rldm08041969r500l362,46,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rldm08041969r500l362,46,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rldm08041969r500l362,46,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rlem06291949r153l000,66,Male,,,,Mail
rlem10201951r543l000,64,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
rlem10201951r543l000,64,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rlnm12071968r254l536,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rlsm04011961r240l240,55,Male,,,,Showers
rlvm04111965r200l152,51,Male,,,,Other
rlvm04111965r200l152,51,Male,,,,Showers
rlwf12261955r530l200,60,Female,,,,Staff Person
rlwm03281959r200l200,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
rlwm03281959r200l200,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rlwm03281959r200l200,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rlwm03281959r200l200,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rlwm06131964r500l200,51,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rlwm06131964r500l200,51,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rmcm01221953r263m240,63,Male,,,,Mail
rmcm01221953r263m240,63,Male,,,,Medical
rmcm01221953r263m240,63,Male,,,,Other
rmcm01221953r263m240,63,Male,,,,Phones
rmcm01221953r263m240,63,Male,,,,Showers
rmcm01221953r263m240,63,Male,,,,Visiting
rmgm02201956r163m200,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rmgm02201956r163m200,60,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rmjm01101977r500m260,39,Male,,,,Phones
rmlm01061963r350m242,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rmlm01061963r350m242,53,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rmlm01061963r543m242,53,Male,,,,Showers
rmmm01251975r163m254,41,Male,,,,Mail
rmmm01251975r163m254,41,Male,,,,Other
rmmm01251975r163m254,41,Male,,,,Phones
rmmm01251975r163m254,41,Male,,,,Showers
rmmm01251975r163m254,41,Male,,,,Staff Person
rmmm01251975r163m254,41,Male,,,,Visiting
rmmm01251975r163m254,41,Male,,,,
rmmm08011960r543m520,55,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
rmnf08051990r340m514,25,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
rmnm05171971r100m520,45,Male,,,,Showers
rmnm05171971r163m520,45,Male,,,,Mail
rmnm05171971r163m520,45,Male,,,,Showers
rmnm08251965r120m540,50,Male,,,,Birth Certificate
rmnm08251965r120m540,50,Male,,,,Information
rmnm08251965r120m540,50,Male,,,,Medical
rmnm08251965r120m540,50,Male,,,,Other
rmnm08251965r120m540,50,Male,,,,Phones
rmnm08251965r120m540,50,Male,,,,Prescription
rmnm08251965r120m540,50,Male,,,,Showers
rmnm08251965r120m540,50,Male,,,,Staff Person
rmnm08251965r120m540,50,Male,,,,Visiting
rmnm08251965r120m540,50,Male,,,,
