Title,Catalog Title,Identifier,Description,Subjects,Creator,Neighborhood,Date,Decade,Publisher,Publisher Location (NDNP),Volume,Issue,Volume/Issue,Edition Label,Notes,Physical Measurements,Digitization Specifications,File Format,Collection,Contributing Institution,Rights and Reproduction,Copyright Status,Type,Local Type,Source,Digital Tech,Language,Title [NDNP],LCCN,Pages,Directory Name,File Name,OCLC number,Date created,Date modified,Reference URL,CONTENTdm number,CONTENTdm file name,CONTENTdm file path,CONTENTdm number,CONTENTdm file name,Fullsize,Medium
"Jewish Transcript v. 1, no. 11, May 20, 1924",The Jewish Transcript,spl_jt_3018328_01_11,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/20/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,11,1011,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 138,988,148 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/100,100,101.cpd,/p16118coll10/image/101.cpd,92,93.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/100/type/compoundobject/show/92/cpdtype/document/filename/93.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/100/type/compoundobject/show/92/cpdtype/document/filename/93.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 12, May 27, 1924",The Jewish Transcript,spl_jt_3018328_01_12,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,05/27/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,12,1012,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 138,451,152 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/109,109,110.cpd,/p16118coll10/image/110.cpd,101,102.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/109/type/compoundobject/show/101/cpdtype/document/filename/102.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/109/type/compoundobject/show/101/cpdtype/document/filename/102.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 13, June 3, 1924",The Jewish Transcript,spl_jt_3018328_01_13,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/03/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,13,1013,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,363,032 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/118,118,119.cpd,/p16118coll10/supp/118/index.pdf,110,111.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/118/type/compoundobject/show/110/cpdtype/document/filename/111.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/118/type/compoundobject/show/110/cpdtype/document/filename/111.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 14, Jun. 10, 1924",The Jewish Transcript,spl_jt_3018328_01_14,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/10/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,14,1014,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 138,451,152 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/127,127,128.cpd,/p16118coll10/image/128.cpd,119,120.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/127/type/compoundobject/show/119/cpdtype/document/filename/120.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/127/type/compoundobject/show/119/cpdtype/document/filename/120.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 15, Jun. 17, 1924",The Jewish Transcript,spl_jt_3018328_01_15,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/17/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,15,1015,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,781,574 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/136,136,137.cpd,/p16118coll10/image/137.cpd,128,129.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/136/type/compoundobject/show/128/cpdtype/document/filename/129.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/136/type/compoundobject/show/128/cpdtype/document/filename/129.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 16, Jun. 24, 1924",The Jewish Transcript,spl_jt_3018328_01_16,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,06/24/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,16,1016,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,805,244 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/145,145,146.cpd,/p16118coll10/image/146.cpd,137,138.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/145/type/compoundobject/show/137/cpdtype/document/filename/138.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/145/type/compoundobject/show/137/cpdtype/document/filename/138.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 17, Jul. 1, 1924",The Jewish Transcript,spl_jt_3018328_01_17,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/01/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,17,1017,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 140,013,928 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/154,154,155.cpd,/p16118coll10/image/155.cpd,146,147.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/154/type/compoundobject/show/146/cpdtype/document/filename/147.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/154/type/compoundobject/show/146/cpdtype/document/filename/147.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 18, Jul. 8, 1924",The Jewish Transcript,spl_jt_3018328_01_18,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/08/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,18,1018,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 140,299,354 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/163,163,164.cpd,/p16118coll10/image/164.cpd,155,156.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/163/type/compoundobject/show/155/cpdtype/document/filename/156.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/163/type/compoundobject/show/155/cpdtype/document/filename/156.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 19, Jul. 15, 1924",The Jewish Transcript,spl_jt_3018328_01_19,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/15/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,19,1019,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,975,460 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/172,172,173.cpd,/p16118coll10/image/173.cpd,164,165.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/172/type/compoundobject/show/164/cpdtype/document/filename/165.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/172/type/compoundobject/show/164/cpdtype/document/filename/165.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 20, Jul. 22, 1924",The Jewish Transcript,spl_jt_3018328_01_20,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/22/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,20,1020,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,939,380 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/181,181,182.cpd,/p16118coll10/image/182.cpd,173,174.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/181/type/compoundobject/show/173/cpdtype/document/filename/174.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/181/type/compoundobject/show/173/cpdtype/document/filename/174.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 21, Jul. 29, 1924",The Jewish Transcript,spl_jt_3018328_01_21,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,07/29/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,21,1021,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,654,524 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/190,190,191.cpd,/p16118coll10/image/191.cpd,182,183.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/190/type/compoundobject/show/182/cpdtype/document/filename/183.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/190/type/compoundobject/show/182/cpdtype/document/filename/183.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 22, Aug. 5, 1924",The Jewish Transcript,spl_jt_3018328_01_22,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/05/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,22,1022,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,511,354 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/199,199,200.cpd,/p16118coll10/image/200.cpd,191,192.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/199/type/compoundobject/show/191/cpdtype/document/filename/192.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/199/type/compoundobject/show/191/cpdtype/document/filename/192.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 23, Aug. 15, 1924",The Jewish Transcript,spl_jt_3018328_01_23,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/15/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,23,1023,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 138,946,244 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/208,208,209.cpd,/p16118coll10/image/209.cpd,200,201.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/208/type/compoundobject/show/200/cpdtype/document/filename/201.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/208/type/compoundobject/show/200/cpdtype/document/filename/201.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 24, Aug. 22, 1924",The Jewish Transcript,spl_jt_3018328_01_24,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/22/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,24,1024,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 138,010,920 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/217,217,218.cpd,/p16118coll10/image/218.cpd,209,210.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/217/type/compoundobject/show/209/cpdtype/document/filename/210.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/217/type/compoundobject/show/209/cpdtype/document/filename/210.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 25, Aug. 29, 1924",The Jewish Transcript,spl_jt_3018328_01_25,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,08/29/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,25,1025,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,155,085 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/226,226,227.cpd,/p16118coll10/image/227.cpd,218,219.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/226/type/compoundobject/show/218/cpdtype/document/filename/219.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/226/type/compoundobject/show/218/cpdtype/document/filename/219.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
"Jewish Transcript v. 1, no. 26, Sep. 5, 1924",The Jewish Transcript,spl_jt_3018328_01_26,,"Seattle (Wash.)--Newspapers; Jewish Newspapers--Northwest, Pacific; Jewish Newspapers--Washington (State)--Seattle; Jews--Washington (State)--Seattle",Jewish Federation and Council of Greater Seattle,,09/05/1924,1920-1929,Jewish Federation and Council of Greater Seattle,"Seattle, Wash.",1,26,1026,,,17 x 12 in,"Master image scanned by Small Town Papers (ArchiveInABox) with Zeutschel Omniscan 11 (ImageGear Version: 15.03) to 300 dpi, 8-bit grayscale, uncompressed TIF. Photoshop used to convert master image to JPEG format. Master file size: 139,751,094 bytes [8 files].",image/jpeg,Jewish Transcript,The Seattle Public Library,"For information about rights and reproduction, visit http://cdm16118.contentdm.oclc.org/cdm/rights",Digitized with permission of copyright owner.,Text,Periodicals,http://seattle.bibliocommons.com/item/show/3018328030_the_jewish_transcript,JMD,eng,"Jewish Transcript (Seattle, Wash.)",sn90099710,8,X:\spcOnline\uploadImages\jt_uploadImages\1924,,,11/8/15,11/8/15,http://cdm16118.contentdm.oclc.org:80/cdm/ref/collection/p16118coll10/id/235,235,236.cpd,/p16118coll10/image/236.cpd,227,228.jpg,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/235/type/compoundobject/show/227/cpdtype/document/filename/228.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/fullSize,http://cdm16118.contentdm.oclc.org/utils/getdownloaditem/collection/p16118coll10/id/235/type/compoundobject/show/227/cpdtype/document/filename/228.jpg/width/3407/height/5046/mapsto/image/filesize/1741907/title/p01/size/medium
